datetime,price,demand,biomass,coal,gas,hydro,nuclear ,solar,wind,dutch,french,irish,pumped
2016-01-04 10:00:00,36.65,43.187,2.04,6.846,17.315,0.82,7.725,0.858,4.866,0.84,1.977,-0.418,0.318
2016-01-04 10:30:00,36.08,43.437,2.031,6.906,17.303,0.794,7.733,1.06,4.998,0.816,1.977,-0.489,0.308
2016-01-04 11:00:00,36.08,43.583,2.035,6.914,17.313,0.778,7.733,1.1,5.076,0.921,1.977,-0.572,0.308
2016-01-04 11:30:00,39.11,43.797,2.04,6.915,17.313,0.763,7.732,1.08,5.215,0.935,1.977,-0.589,0.416
2016-01-04 12:00:00,39.11,44.265,2.035,6.879,17.46,0.76,7.724,1.1,5.176,1.024,1.977,-0.63,0.76
2016-01-04 12:30:00,39.2,44.343,2.036,6.946,17.421,0.763,7.728,1.18,5.358,0.994,1.977,-0.642,0.582
2016-01-04 13:00:00,39.2,44.271,2.039,6.881,17.397,0.795,7.726,1.05,5.539,0.997,1.977,-0.684,0.554
2016-01-04 13:30:00,37.05,43.937,2.034,6.787,17.398,0.818,7.73,0.852,5.513,1.005,1.977,-0.651,0.474
2016-01-04 14:00:00,37.05,43.91,2.034,6.809,17.535,0.83,7.723,0.605,5.553,1.029,1.977,-0.659,0.474
2016-01-04 14:30:00,34.05,43.85,2.035,6.706,17.598,0.829,7.787,0.406,5.745,0.996,1.977,-0.673,0.444
2016-01-04 15:00:00,34.05,43.686,2.036,7.18,17.75,0.825,7.834,0.22,5.735,0.377,1.977,-0.648,0.4
2016-01-04 15:30:00,34.0,44.589,2.038,7.792,18.148,0.828,7.834,0.096,5.805,0.335,1.977,-0.665,0.401
2016-01-04 16:00:00,34.52,46.228,2.04,8.683,18.919,0.856,7.834,0.0,5.829,0.332,1.977,-0.566,0.324
2016-01-04 16:30:00,40.0,47.829,2.037,9.174,19.547,0.955,7.826,0.0,5.982,0.355,1.977,-0.598,0.545
2016-01-04 17:00:00,44.47,48.227,2.041,8.938,19.794,0.949,7.801,0.0,6.031,0.804,1.977,-0.69,0.414
2016-01-04 17:30:00,78.25,48.078,2.038,8.957,19.767,0.935,7.74,0.0,6.052,0.842,1.977,-0.691,0.448
2016-01-04 18:00:00,75.3,48.191,2.034,8.922,19.996,0.889,7.634,0.0,5.997,0.846,1.977,-0.686,0.582
2016-01-04 18:30:00,42.8,47.605,2.038,8.478,19.729,0.827,7.699,0.0,5.952,0.843,1.977,-0.687,0.749
2016-01-04 19:00:00,35.0,46.481,2.04,8.53,18.149,0.826,7.709,0.0,5.887,0.983,1.977,-0.676,1.056
2016-01-04 19:30:00,40.0,44.934,2.038,8.35,17.06,0.826,7.701,0.0,6.002,0.996,1.977,-0.648,0.632
2016-01-04 20:00:00,40.55,43.242,2.034,7.977,16.082,0.823,7.705,0.0,5.959,0.973,1.977,-0.608,0.32
2016-01-04 20:30:00,39.0,41.427,2.026,6.767,15.516,0.823,7.706,0.0,5.852,0.999,1.977,-0.596,0.357
2016-01-04 21:00:00,39.0,39.654,2.017,5.522,14.83,0.803,7.705,0.0,5.693,1.01,1.977,-0.452,0.549
2016-01-04 21:30:00,34.0,37.43,2.03,4.985,13.301,0.8,7.706,0.0,5.371,1.022,1.977,-0.301,0.539
2016-01-04 22:00:00,34.0,35.374,2.02,4.539,11.787,0.782,7.704,0.0,5.083,1.014,1.977,-0.055,0.523
2016-01-04 22:30:00,33.0,33.304,2.052,3.921,10.474,0.777,7.701,0.0,4.922,1.0,1.977,0.127,0.353
2016-01-04 23:00:00,29.83,31.042,2.041,3.585,8.752,0.804,7.7,0.0,4.821,0.943,1.878,0.246,0.272
2016-01-04 23:30:00,30.75,29.637,2.036,3.387,8.063,0.786,7.7,0.0,4.617,0.947,1.878,0.434,-0.211
2016-01-05 00:00:00,30.41,29.196,2.032,3.175,8.064,0.774,7.705,0.0,4.606,0.935,1.874,0.484,-0.453
2016-01-05 00:30:00,29.0,29.347,2.032,2.918,8.586,0.769,7.701,0.0,4.632,0.946,1.878,0.484,-0.599
2016-01-05 01:00:00,29.75,29.005,2.026,2.861,9.187,0.734,7.702,0.0,4.55,0.962,1.879,0.443,-1.339
2016-01-05 01:30:00,32.5,28.275,2.035,2.94,8.887,0.753,7.702,0.0,4.597,0.944,1.879,0.299,-1.761
2016-01-05 02:00:00,32.5,27.611,2.027,3.03,8.522,0.744,7.743,0.0,4.592,0.928,1.878,0.224,-2.077
2016-01-05 02:30:00,30.05,27.392,2.043,3.071,8.257,0.736,7.768,0.0,4.689,0.933,1.878,0.194,-2.177
2016-01-05 03:00:00,30.5,26.834,2.066,3.018,7.756,0.705,7.781,0.0,4.805,0.948,1.878,0.033,-2.156
2016-01-05 03:30:00,27.99,26.314,2.066,2.927,7.149,0.702,7.798,0.0,5.2,0.89,1.878,-0.016,-2.28
2016-01-05 04:00:00,27.0,26.005,2.054,2.631,6.932,0.708,7.794,0.0,5.402,0.919,1.878,-0.016,-2.297
2016-01-05 04:30:00,25.0,26.116,2.053,2.592,6.933,0.709,7.808,0.0,5.487,0.928,1.878,-0.016,-2.256
2016-01-05 05:00:00,25.0,26.749,2.061,2.654,7.224,0.709,7.815,0.0,5.382,0.935,1.878,0.057,-1.966
2016-01-05 05:30:00,29.4,28.061,2.063,2.944,7.849,0.705,7.788,0.0,5.087,0.932,1.878,0.172,-1.357
2016-01-05 06:00:00,29.75,31.217,2.053,3.371,9.299,0.703,7.784,0.0,5.124,0.988,1.977,0.275,-0.357
2016-01-05 06:30:00,36.0,34.573,2.062,4.207,11.381,0.709,7.781,0.0,4.943,1.0,1.977,0.407,0.106
2016-01-05 07:00:00,36.5,38.455,2.071,4.899,14.339,0.777,7.775,0.0,4.948,1.015,1.977,0.259,0.384
2016-01-05 07:30:00,35.0,40.668,2.072,5.021,16.317,0.777,7.774,0.0,5.104,1.03,1.977,-0.029,0.581
2016-01-05 08:00:00,36.51,41.906,2.079,5.309,16.967,0.772,7.772,0.039,5.319,1.024,1.977,-0.203,0.758
2016-01-05 08:30:00,37.01,42.054,2.082,5.39,17.094,0.782,7.776,0.107,5.635,1.003,1.977,-0.21,0.325
2016-01-05 09:00:00,36.0,42.894,2.083,5.516,17.626,0.81,7.769,0.26,5.558,1.012,1.977,-0.239,0.445
2016-01-05 09:30:00,36.0,43.372,2.078,5.522,18.027,0.81,7.764,0.488,5.519,0.997,1.977,-0.306,0.47
2016-01-05 10:00:00,35.2,43.502,2.07,5.576,18.082,0.809,7.775,0.743,5.423,1.002,1.977,-0.3,0.345
2016-01-05 10:30:00,35.8,43.793,2.075,5.529,18.234,0.846,7.777,0.934,5.315,0.996,1.977,-0.299,0.409
2016-01-05 11:00:00,33.71,43.996,2.083,5.694,17.992,0.899,7.787,1.07,5.215,1.016,1.977,-0.313,0.576
2016-01-05 11:30:00,36.9,44.18,2.084,5.876,18.126,0.891,7.804,1.12,4.704,1.01,1.977,-0.283,0.871
2016-01-05 12:00:00,35.64,44.434,2.079,6.185,18.331,0.892,7.817,1.2,4.682,0.994,1.977,-0.29,0.567
2016-01-05 12:30:00,35.82,44.133,2.078,6.331,18.147,0.879,7.812,1.05,4.516,1.002,1.977,-0.249,0.59
2016-01-05 13:00:00,35.0,44.148,2.086,6.459,18.324,0.916,7.813,1.01,4.273,1.004,1.977,-0.3,0.586
2016-01-05 13:30:00,33.91,43.984,2.089,6.602,18.482,0.937,7.815,0.792,4.128,0.996,1.977,-0.372,0.538
2016-01-05 14:00:00,34.08,44.089,2.088,6.711,18.622,0.945,7.815,0.65,4.053,1.016,1.977,-0.372,0.584
2016-01-05 14:30:00,33.0,43.901,2.09,6.944,18.66,0.939,7.82,0.479,3.923,0.987,1.977,-0.374,0.456
2016-01-05 15:00:00,33.2,43.901,2.091,7.519,18.506,0.925,7.813,0.263,3.917,0.988,1.977,-0.416,0.318
2016-01-05 15:30:00,32.0,44.98,2.091,8.236,18.941,0.917,7.809,0.111,3.867,1.016,1.977,-0.417,0.432
2016-01-05 16:00:00,32.0,46.86,2.092,9.461,19.775,0.929,7.807,0.03,3.599,1.031,1.977,-0.479,0.638
2016-01-05 16:30:00,41.95,48.657,2.093,9.989,20.617,1.024,7.803,0.0,3.381,1.014,1.977,-0.624,1.354
2016-01-05 17:00:00,45.0,48.912,2.095,10.162,20.751,1.024,7.808,0.0,3.375,0.978,1.977,-0.674,1.248
2016-01-05 17:30:00,70.0,48.945,2.092,10.423,20.627,1.023,7.81,0.0,3.37,0.997,1.977,-0.693,1.239
2016-01-05 18:00:00,74.21,48.832,2.094,10.566,20.842,1.024,7.806,0.0,3.224,1.011,1.977,-0.656,0.902
2016-01-05 18:30:00,49.54,48.109,2.095,10.536,20.642,1.023,7.811,0.0,3.085,1.0,1.977,-0.672,0.612
2016-01-05 19:00:00,48.0,47.3,2.094,9.913,20.231,1.023,7.812,0.0,3.131,1.009,1.977,-0.61,0.72
2016-01-05 19:30:00,42.0,45.835,2.097,9.485,20.171,1.024,7.815,0.0,3.216,1.005,1.151,-0.51,0.381
2016-01-05 20:00:00,41.92,44.392,2.095,8.364,19.659,1.022,7.815,0.0,3.197,1.006,1.183,-0.4,0.451
2016-01-05 20:30:00,37.77,42.592,2.094,7.052,18.637,1.022,7.811,0.0,3.164,1.033,1.484,-0.247,0.542
2016-01-05 21:00:00,38.74,40.566,2.094,6.343,17.335,1.021,7.816,0.0,3.029,1.002,1.484,-0.155,0.597
2016-01-05 21:30:00,36.0,38.009,2.094,5.879,15.406,0.952,7.82,0.0,3.04,0.973,1.48,-0.078,0.443
2016-01-05 22:00:00,36.55,35.886,2.096,5.615,13.577,0.818,7.822,0.0,3.138,0.984,1.479,-0.015,0.372
2016-01-05 22:30:00,31.11,33.816,2.095,4.989,12.048,0.837,7.818,0.0,3.137,1.008,1.479,0.095,0.31
2016-01-05 23:00:00,29.5,31.531,2.095,4.266,10.661,0.782,7.819,0.0,3.026,1.003,1.479,0.271,0.129
2016-01-05 23:30:00,32.0,30.213,2.093,4.111,9.459,0.768,7.818,0.0,3.027,1.013,1.479,0.419,0.026
2016-01-06 00:00:00,30.37,29.734,2.093,4.123,9.647,0.754,7.82,0.0,3.095,0.967,1.479,0.483,-0.727
2016-01-06 00:30:00,29.4,29.918,2.094,4.193,10.388,0.751,7.813,0.0,3.107,0.976,1.479,0.483,-1.366
2016-01-06 01:00:00,29.4,29.519,2.089,4.137,10.686,0.717,7.816,0.0,3.058,0.974,1.479,0.483,-1.92
2016-01-06 01:30:00,33.0,28.713,2.091,4.105,10.21,0.715,7.811,0.0,2.977,0.978,1.479,0.364,-2.017
2016-01-06 02:00:00,33.0,28.152,2.092,4.143,9.87,0.705,7.805,0.0,2.957,1.019,1.479,0.153,-2.071
2016-01-06 02:30:00,31.0,27.907,2.095,4.148,9.879,0.7,7.814,0.0,2.888,0.98,1.479,0.114,-2.19
2016-01-06 03:00:00,31.0,27.449,2.091,4.224,9.321,0.68,7.814,0.0,3.013,0.986,1.479,0.015,-2.174
2016-01-06 03:30:00,30.0,26.93,2.094,4.329,8.661,0.678,7.823,0.0,3.071,0.98,1.479,-0.022,-2.163
2016-01-06 04:00:00,30.0,26.723,2.096,4.315,8.513,0.698,7.823,0.0,3.035,0.977,1.478,-0.06,-2.152
2016-01-06 04:30:00,29.0,26.852,2.093,4.393,8.583,0.698,7.819,0.0,2.992,0.989,1.479,-0.06,-2.134
2016-01-06 05:00:00,28.0,27.518,2.094,4.373,9.212,0.697,7.822,0.0,2.982,0.989,1.479,-0.005,-2.125
2016-01-06 05:30:00,30.5,28.674,2.095,4.358,10.062,0.607,7.825,0.0,2.896,0.989,1.479,0.088,-1.725
2016-01-06 06:00:00,29.5,32.064,2.094,4.734,12.07,0.597,7.823,0.0,2.811,0.998,1.479,0.273,-0.815
2016-01-06 06:30:00,35.75,35.238,2.095,5.193,14.214,0.649,7.818,0.0,2.812,1.004,1.478,0.174,-0.199
2016-01-06 07:00:00,37.05,39.557,2.094,5.865,17.276,0.843,7.815,0.0,2.86,1.011,1.479,-0.126,0.44
2016-01-06 07:30:00,37.0,41.886,2.091,6.17,19.323,0.884,7.81,0.0,3.021,0.985,1.479,-0.371,0.494
2016-01-06 08:00:00,36.74,42.936,2.091,6.131,20.363,0.882,7.811,0.068,3.192,0.986,1.479,-0.427,0.36
2016-01-06 08:30:00,42.0,42.939,2.096,6.029,20.342,0.862,7.81,0.107,3.313,0.975,1.479,-0.38,0.306
2016-01-06 09:00:00,41.12,43.74,2.089,6.092,20.681,0.902,7.803,0.236,3.257,1.007,1.479,-0.454,0.638
2016-01-06 09:30:00,42.0,44.088,2.094,6.118,20.753,0.901,7.806,0.441,3.211,0.984,1.478,-0.475,0.625
2016-01-06 10:00:00,41.24,44.117,2.095,6.202,20.747,0.877,7.81,0.665,3.154,0.983,1.479,-0.515,0.552
2016-01-06 10:30:00,38.0,44.184,2.094,6.353,20.52,0.895,7.81,0.852,3.137,0.984,1.479,-0.406,0.466
2016-01-06 11:00:00,38.0,44.358,2.084,6.515,20.273,0.879,7.814,0.996,3.199,0.98,1.479,-0.311,0.45
2016-01-06 11:30:00,33.23,44.359,2.023,6.55,19.96,0.75,7.816,1.12,3.38,0.97,1.479,-0.288,0.599
2016-01-06 12:00:00,34.0,44.452,2.007,6.501,19.817,0.761,7.815,1.2,3.497,0.99,1.479,-0.235,0.62
2016-01-06 12:30:00,31.15,44.249,2.009,6.501,19.592,0.772,7.824,1.19,3.658,0.978,1.479,-0.208,0.454
2016-01-06 13:00:00,31.0,44.126,2.008,6.545,19.468,0.81,7.834,1.07,3.735,1.003,1.48,-0.156,0.329
2016-01-06 13:30:00,30.18,43.932,2.006,6.588,19.462,0.823,7.828,0.845,3.807,0.979,1.48,-0.184,0.298
2016-01-06 14:00:00,30.21,43.95,2.005,6.702,19.471,0.82,7.829,0.574,3.908,1.008,1.48,-0.187,0.34
2016-01-06 14:30:00,30.04,43.77,2.005,6.942,19.307,0.832,7.821,0.297,3.878,1.025,1.48,-0.202,0.385
2016-01-06 15:00:00,30.0,44.041,2.003,7.257,19.717,0.863,7.825,0.138,4.009,0.795,1.484,-0.375,0.325
2016-01-06 15:30:00,31.05,45.43,2.007,7.891,20.346,0.861,7.826,0.072,4.198,0.819,1.484,-0.442,0.368
2016-01-06 16:00:00,31.05,47.51,2.007,8.596,21.208,0.864,7.826,0.0,4.392,1.004,1.484,-0.315,0.444
2016-01-06 16:30:00,41.88,48.881,2.019,9.02,21.399,0.911,7.825,0.0,4.455,0.991,1.484,-0.293,1.07
2016-01-06 17:00:00,47.57,49.013,2.087,8.968,21.165,0.911,7.823,0.0,4.48,0.981,1.484,-0.323,1.437
2016-01-06 17:30:00,68.82,48.588,2.089,8.799,21.036,0.882,7.824,0.0,4.661,0.968,1.484,-0.534,1.379
2016-01-06 18:00:00,67.0,48.179,2.091,8.496,21.357,0.818,7.821,0.0,4.919,0.981,1.484,-0.717,0.929
2016-01-06 18:30:00,41.22,47.887,2.093,8.256,21.099,0.792,7.819,0.0,5.18,1.022,1.484,-0.596,0.738
2016-01-06 19:00:00,37.0,46.998,2.092,8.17,20.234,0.744,7.818,0.0,5.299,1.014,1.484,-0.467,0.61
2016-01-06 19:30:00,37.0,45.78,2.093,7.561,19.277,0.739,7.815,0.0,5.494,1.011,1.484,-0.279,0.585
2016-01-06 20:00:00,37.94,44.119,2.092,6.605,18.748,0.711,7.817,0.0,5.496,0.995,1.484,-0.166,0.337
2016-01-06 20:30:00,36.46,42.122,2.094,5.765,17.647,0.682,7.82,0.0,5.305,1.022,1.483,-0.09,0.394
2016-01-06 21:00:00,37.0,40.041,2.096,5.149,15.914,0.634,7.768,0.0,5.477,1.02,1.483,0.062,0.438
2016-01-06 21:30:00,35.07,37.718,2.093,4.719,14.047,0.589,7.743,0.0,5.548,1.002,1.483,0.162,0.332
2016-01-06 22:00:00,35.07,35.443,2.096,4.508,12.065,0.57,7.738,0.0,5.25,1.022,1.48,0.319,0.395
2016-01-06 22:30:00,30.5,33.327,2.094,4.276,10.349,0.567,7.747,0.0,5.255,0.973,1.479,0.426,0.161
2016-01-06 23:00:00,29.5,30.89,2.094,3.648,8.912,0.518,7.74,0.0,5.248,0.87,1.36,0.482,0.018
2016-01-06 23:30:00,35.5,29.307,2.066,2.956,8.115,0.505,7.747,0.0,5.271,0.828,1.36,0.484,-0.025
2016-01-07 00:00:00,33.0,28.555,2.035,2.34,8.661,0.506,7.745,0.0,5.564,0.806,1.355,0.483,-0.94
2016-01-07 00:30:00,35.0,28.548,2.084,2.183,9.034,0.508,7.741,0.0,5.833,0.811,1.36,0.459,-1.465
2016-01-07 01:00:00,35.0,28.25,2.086,2.162,8.959,0.508,7.742,0.0,6.232,0.828,1.36,0.448,-2.075
2016-01-07 01:30:00,38.0,27.608,2.052,2.155,8.128,0.508,7.741,0.0,6.543,0.835,1.36,0.426,-2.14
2016-01-07 02:00:00,38.0,26.985,2.064,2.15,7.754,0.507,7.732,0.0,6.448,0.852,1.36,0.341,-2.223
2016-01-07 02:30:00,33.0,26.811,2.092,1.976,7.974,0.507,7.727,0.0,6.319,0.854,1.36,0.339,-2.337
2016-01-07 03:00:00,30.0,26.566,2.088,1.775,7.625,0.505,7.73,0.0,6.782,0.839,1.36,0.34,-2.478
2016-01-07 03:30:00,29.0,25.965,2.067,1.683,6.756,0.506,7.741,0.0,7.166,0.821,1.36,0.339,-2.474
2016-01-07 04:00:00,28.24,25.805,2.082,1.679,6.375,0.507,7.732,0.0,7.335,0.844,1.36,0.34,-2.449
2016-01-07 04:30:00,25.94,25.951,2.081,1.687,6.541,0.507,7.727,0.0,7.297,0.846,1.36,0.339,-2.434
2016-01-07 05:00:00,26.0,26.494,2.091,1.833,6.925,0.506,7.72,0.0,7.223,0.849,1.36,0.339,-2.352
2016-01-07 05:30:00,28.01,27.823,2.093,2.144,7.5,0.507,7.706,0.0,7.015,0.882,1.36,0.339,-1.723
2016-01-07 06:00:00,29.0,31.145,2.094,2.974,8.789,0.506,7.695,0.0,6.898,1.037,1.484,0.398,-0.73
2016-01-07 06:30:00,35.5,34.695,2.069,3.957,10.238,0.506,7.699,0.0,7.153,0.986,1.483,0.483,0.121
2016-01-07 07:00:00,35.5,38.598,2.092,4.858,12.871,0.539,7.689,0.0,7.306,1.003,1.483,0.44,0.317
2016-01-07 07:30:00,35.35,40.796,2.095,5.272,14.243,0.567,7.684,0.0,7.44,1.027,1.483,0.284,0.701
2016-01-07 08:00:00,36.69,41.988,2.095,5.493,15.237,0.633,7.679,0.053,7.421,1.035,1.483,0.19,0.669
2016-01-07 08:30:00,38.75,42.065,2.094,5.708,15.358,0.654,7.679,0.101,7.364,0.99,1.483,0.058,0.576
2016-01-07 09:00:00,38.41,42.77,2.088,5.908,15.68,0.763,7.672,0.216,7.374,1.025,1.483,-0.099,0.66
2016-01-07 09:30:00,40.15,43.297,2.085,6.123,15.985,0.828,7.574,0.375,7.333,1.038,1.483,-0.323,0.796
2016-01-07 10:00:00,40.51,43.675,2.089,6.374,16.389,0.853,7.411,0.568,7.091,1.019,1.483,-0.405,0.664
2016-01-07 10:30:00,40.0,43.784,2.088,6.521,16.444,0.747,7.375,0.756,6.812,1.013,1.483,-0.288,0.679
2016-01-07 11:00:00,39.25,44.246,2.087,6.122,16.649,0.837,7.357,0.982,6.537,1.004,1.484,-0.279,1.15
2016-01-07 11:30:00,37.85,44.315,2.079,6.232,17.049,0.895,7.357,1.17,6.591,0.984,1.483,-0.279,0.378
2016-01-07 12:00:00,37.85,44.416,2.078,6.249,17.049,0.894,7.355,1.36,6.687,0.99,1.483,-0.287,0.319
2016-01-07 12:30:00,36.3,44.283,2.084,6.277,16.849,0.887,7.353,1.51,6.701,1.001,1.483,-0.401,0.469
2016-01-07 13:00:00,36.3,44.167,2.087,6.361,16.873,0.843,7.355,1.63,6.467,1.006,1.483,-0.479,0.53
2016-01-07 13:30:00,33.57,43.756,2.088,6.487,16.171,0.846,7.367,1.64,6.784,0.976,1.483,-0.498,0.412
2016-01-07 14:00:00,33.57,43.298,2.09,6.472,15.753,0.849,7.361,1.4,7.02,0.98,1.484,-0.498,0.387
2016-01-07 14:30:00,33.48,42.739,2.091,6.547,15.558,0.852,7.359,1.1,6.937,0.984,1.483,-0.498,0.326
2016-01-07 15:00:00,33.48,42.47,2.093,6.907,15.369,0.757,7.358,0.703,7.198,0.951,1.483,-0.537,0.188
2016-01-07 15:30:00,34.1,43.221,2.093,7.24,16.053,0.767,7.339,0.252,7.168,1.002,1.483,-0.509,0.333
2016-01-07 16:00:00,34.1,45.128,2.093,7.863,17.463,0.918,7.331,0.048,6.954,0.987,1.483,-0.588,0.576
2016-01-07 16:30:00,40.0,47.723,2.093,8.82,18.849,0.996,7.324,0.0,6.896,1.005,1.484,-0.711,0.967
2016-01-07 17:00:00,48.25,48.568,2.093,8.992,19.268,1.026,7.33,0.0,6.89,0.984,1.481,-0.714,1.218
2016-01-07 17:30:00,64.5,48.315,2.093,8.849,19.313,1.033,7.332,0.0,6.766,0.984,1.481,-0.714,1.178
2016-01-07 18:00:00,63.82,47.961,2.094,8.721,19.481,1.031,7.327,0.0,6.596,1.0,1.483,-0.714,0.942
2016-01-07 18:30:00,45.0,47.285,2.093,8.516,19.104,1.031,7.333,0.0,6.635,0.975,1.483,-0.711,0.826
2016-01-07 19:00:00,42.54,46.39,2.094,8.452,18.438,1.037,7.327,0.0,6.645,1.007,1.483,-0.621,0.528
2016-01-07 19:30:00,39.1,45.008,2.094,7.886,17.552,1.038,7.328,0.0,6.614,1.004,1.483,-0.516,0.525
2016-01-07 20:00:00,38.42,43.503,2.092,7.419,16.446,1.038,7.332,0.0,6.495,0.996,1.483,-0.343,0.545
2016-01-07 20:30:00,38.1,41.605,2.091,7.164,14.895,1.036,7.325,0.0,6.452,1.009,1.483,-0.205,0.355
2016-01-07 21:00:00,38.0,39.851,2.093,6.883,13.594,0.882,7.326,0.0,6.318,1.018,1.483,-0.2,0.454
2016-01-07 21:30:00,38.3,37.53,2.094,6.105,12.435,0.761,7.336,0.0,6.162,1.006,1.483,-0.166,0.314
2016-01-07 22:00:00,36.68,34.9,2.094,5.015,11.403,0.617,7.384,0.0,5.924,0.984,1.483,-0.013,0.009
2016-01-07 22:30:00,36.2,32.971,2.094,4.792,9.657,0.613,7.489,0.0,5.689,1.022,1.483,0.237,-0.105
2016-01-07 23:00:00,32.46,31.013,2.093,3.973,8.648,0.581,7.498,0.0,5.391,1.038,1.483,0.468,-0.16
2016-01-07 23:30:00,30.0,30.033,2.094,3.203,8.54,0.58,7.509,0.0,5.26,0.994,1.483,0.484,-0.114
2016-01-08 00:00:00,29.8,29.674,2.094,3.366,8.768,0.58,7.085,0.0,4.958,1.023,1.483,0.484,-0.167
2016-01-08 00:30:00,30.0,30.023,2.092,3.568,9.646,0.578,7.07,0.0,4.609,1.018,1.483,0.484,-0.525
2016-01-08 01:00:00,30.0,29.763,2.092,3.817,10.621,0.554,7.071,0.0,4.205,0.978,1.483,0.484,-1.542
2016-01-08 01:30:00,30.58,28.979,2.092,3.768,10.522,0.553,7.058,0.0,3.903,1.018,1.483,0.424,-1.842
2016-01-08 02:00:00,30.58,28.618,2.095,3.847,10.096,0.552,7.067,0.0,3.759,1.03,1.483,0.375,-1.686
2016-01-08 02:30:00,31.15,28.499,2.095,3.922,10.038,0.551,7.063,0.0,3.663,1.018,1.483,0.293,-1.627
2016-01-08 03:00:00,33.03,28.308,2.092,3.88,10.194,0.55,7.063,0.0,3.485,1.027,1.483,0.193,-1.659
2016-01-08 03:30:00,31.03,27.828,2.089,3.851,10.141,0.55,7.065,0.0,3.132,1.031,1.483,0.159,-1.673
2016-01-08 04:00:00,31.03,27.468,2.094,3.963,10.219,0.548,7.067,0.0,2.722,1.0,1.483,0.169,-1.797
2016-01-08 04:30:00,30.45,27.464,2.095,4.007,10.12,0.547,7.065,0.0,2.756,1.01,1.483,0.161,-1.78
2016-01-08 05:00:00,30.8,28.201,2.095,4.196,10.552,0.547,7.062,0.0,2.62,1.037,1.483,0.303,-1.694
2016-01-08 05:30:00,31.25,29.338,2.092,4.881,11.117,0.546,7.074,0.0,2.387,1.009,1.483,0.449,-1.7
2016-01-08 06:00:00,31.03,32.463,2.094,5.86,12.41,0.557,7.067,0.0,2.224,1.036,1.483,0.482,-0.75
2016-01-08 06:30:00,37.54,35.868,2.097,6.409,14.644,0.561,7.068,0.0,2.201,1.013,1.483,0.484,-0.092
2016-01-08 07:00:00,39.0,40.358,2.095,6.985,18.053,0.637,7.066,0.0,2.342,0.89,1.483,0.393,0.337
2016-01-08 07:30:00,36.45,42.962,2.093,7.656,19.349,0.896,7.066,0.0,2.367,0.871,1.483,0.098,0.825
2016-01-08 08:00:00,42.0,43.894,2.094,8.217,19.719,0.985,7.075,0.069,2.424,0.978,1.483,-0.096,0.655
2016-01-08 08:30:00,43.34,43.69,2.083,8.329,19.501,0.991,7.069,0.297,2.589,0.972,1.483,-0.198,0.32
2016-01-08 09:00:00,42.06,44.442,2.041,8.362,19.632,0.974,7.063,0.69,2.947,0.999,1.483,-0.29,0.35
2016-01-08 09:30:00,39.0,44.601,2.04,8.495,19.289,0.965,7.053,1.01,3.144,0.973,1.483,-0.31,0.459
2016-01-08 10:00:00,39.3,44.717,2.079,8.457,19.085,0.955,6.988,1.35,3.361,0.98,1.483,-0.335,0.314
2016-01-08 10:30:00,39.06,44.767,2.096,8.363,19.08,0.852,6.907,1.45,3.515,1.006,1.483,-0.337,0.352
2016-01-08 11:00:00,38.96,44.724,2.095,8.279,18.979,0.748,6.815,1.63,3.669,0.987,1.483,-0.367,0.406
2016-01-08 11:30:00,39.14,44.561,2.092,8.201,18.854,0.722,6.8,1.83,3.583,1.029,1.483,-0.428,0.395
2016-01-08 12:00:00,38.9,44.616,2.086,8.147,19.093,0.693,6.808,1.94,3.574,0.976,1.483,-0.509,0.325
2016-01-08 12:30:00,39.75,44.25,2.067,8.073,18.681,0.683,6.812,1.86,3.795,0.998,1.483,-0.553,0.351
2016-01-08 13:00:00,39.0,43.743,2.059,7.799,18.887,0.645,6.81,1.65,3.571,1.017,1.483,-0.552,0.374
2016-01-08 13:30:00,36.51,43.537,2.091,7.727,18.927,0.648,6.887,1.42,3.428,1.005,1.483,-0.471,0.388
2016-01-08 14:00:00,36.51,43.37,2.092,7.807,19.011,0.674,6.948,1.11,3.33,1.008,1.483,-0.447,0.354
2016-01-08 14:30:00,36.0,42.889,2.092,8.197,18.809,0.672,6.838,0.719,3.2,0.99,1.483,-0.447,0.336
2016-01-08 15:00:00,35.0,42.716,2.093,8.437,18.981,0.659,6.734,0.449,2.995,1.012,1.483,-0.485,0.358
2016-01-08 15:30:00,33.04,43.608,2.093,8.906,19.929,0.701,6.715,0.16,2.71,1.008,1.483,-0.493,0.396
2016-01-08 16:00:00,30.98,45.367,2.091,9.924,20.787,0.784,6.718,0.085,2.642,0.986,1.483,-0.437,0.304
2016-01-08 16:30:00,40.0,47.296,2.091,10.811,21.443,1.0,6.714,0.0,2.609,1.01,1.483,-0.524,0.635
2016-01-08 17:00:00,55.0,47.941,2.092,11.154,21.377,1.019,6.714,0.0,2.674,0.978,1.483,-0.683,1.088
2016-01-08 17:30:00,78.0,47.665,2.093,11.029,21.418,1.018,6.714,0.0,2.607,0.989,1.483,-0.685,0.954
2016-01-08 18:00:00,78.0,47.56,2.093,10.908,21.759,0.977,6.711,0.0,2.464,1.032,1.483,-0.698,0.829
2016-01-08 18:30:00,51.0,47.098,2.097,10.812,21.598,0.902,6.794,0.0,2.478,1.023,1.483,-0.698,0.609
2016-01-08 19:00:00,45.0,45.996,2.097,10.77,20.669,0.707,6.821,0.0,2.364,1.023,1.483,-0.665,0.727
